Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,"	MapTask8To",MapTask9To,MapTask10To,MapTask11To,NodeProcessorType1,NodeProcessorType2,NodeProcessorType3,NodeProcessorType4,NodeProcessorType5,NodeProcessorType6,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6
0.00438754,0.042336932,4,"(3, 3)","""Node6""","""Node6""","""Node1""","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node1""","""Node2""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.004591669,0.042344208,5,"(3, 3)","""Node3""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node4""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""ARMv8""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""PB"""
0.004478284,0.042363387,6,"(2, 2)","""Node2""","""Node3""","""Node5""","""Node6""","""Node1""","""Node2""","""Node4""","""Node6""","""Node4""","""Node4""","""Node4""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
0.00508781,0.042367374,6,"(8, 8)","""Node2""","""Node3""","""Node5""","""Node2""","""Node1""","""Node3""","""Node5""","""Node4""","""Node6""","""Node1""","""Node1""","""MIPS""","""Adreno""","""MIPS""","""MIPS""","""ARMv8""","""MIPS""",1,1,1,0.666666667,1,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.004063118,0.042370327,6,"(7, 8)","""Node6""","""Node2""","""Node6""","""Node4""","""Node1""","""Node3""","""Node6""","""Node4""","""Node3""","""Node5""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
0.004715188,0.042389626,4,"(7, 8)","""Node4""","""Node1""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","""Node1""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""Adreno""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.00348965,0.042398128,5,"(7, 7)","""Node3""","""Node3""","""Node4""","""Node3""","""Node6""","""Node5""","""Node1""","""Node4""","""Node1""","""Node1""","""Node1""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.005586016,0.042407342,6,"(7, 8)","""Node1""","""Node5""","""Node4""","""Node1""","""Node3""","""Node5""","""Node6""","""Node1""","""Node6""","""Node3""","""Node2""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB"""
0.005748631,0.042412509,6,"(5, 8)","""Node4""","""Node2""","""Node3""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","""Node6""","""Node5""","""Node6""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""PB""","""PB""","""FCFS"""
0.005124271,0.042416749,5,"(4, 4)","""Node6""","""Node3""","""Node5""","""Node6""","""Node4""","""Node3""","""Node1""","""Node6""","""Node1""","""Node1""","""Node1""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.004465562,0.042419665,6,"(6, 8)","""Node6""","""Node4""","""Node3""","""Node4""","""Node2""","""Node5""","""Node6""","""Node1""","""Node5""","""Node2""","""Node5""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,1,1,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
0.005218673,0.042425316,6,"(3, 3)","""Node1""","""Node2""","""Node1""","""Node4""","""Node3""","""Node6""","""Node2""","""Node4""","""Node6""","""Node5""","""Node6""","""Adreno""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
0.005218673,0.042425316,6,"(3, 3)","""Node1""","""Node2""","""Node1""","""Node4""","""Node3""","""Node6""","""Node2""","""Node4""","""Node6""","""Node5""","""Node6""","""Adreno""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
0.005055588,0.04243195,6,"(2, 2)","""Node4""","""Node4""","""Node3""","""Node5""","""Node6""","""Node4""","""Node2""","""Node1""","""Node2""","""Node1""","""Node1""","""Adreno""","""MIPS""","""Adreno""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.005417606,0.042448575,5,"(6, 6)","""Node2""","""Node5""","""Node6""","""Node2""","""Node4""","""Node1""","""Node5""","""Node6""","""Node1""","""Node4""","""Node1""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""PB"""
0.004515202,0.042456875,5,"(7, 8)","""Node6""","""Node6""","""Node3""","""Node4""","""Node1""","""Node6""","""Node4""","""Node1""","""Node5""","""Node1""","""Node1""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""Adreno""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.003905559,0.042459482,6,"(4, 4)","""Node5""","""Node1""","""Node4""","""Node5""","""Node3""","""Node2""","""Node4""","""Node1""","""Node6""","""Node1""","""Node6""","""MIPS""","""Adreno""","""MIPS""","""MIPS""","""ARMv8""","""MIPS""",1,1,1,1,1,1,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
0.005479329,0.042461924,5,"(3, 3)","""Node6""","""Node3""","""Node4""","""Node2""","""Node6""","""Node3""","""Node4""","""Node2""","""Node1""","""Node2""","""Node1""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1,1,0.666666667,1,0.5,1,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.004875018,0.04252056,5,"(7, 8)","""Node1""","""Node3""","""Node6""","""Node1""","""Node5""","""Node4""","""Node6""","""Node1""","""Node4""","""Node6""","""Node4""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""Adreno""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB"""
0.005184778,0.042530909,6,"(7, 7)","""Node2""","""Node6""","""Node3""","""Node1""","""Node4""","""Node6""","""Node3""","""Node5""","""Node1""","""Node1""","""Node1""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,1,1,1,1,"""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.005814863,0.042538865,4,"(4, 4)","""Node1""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node4""","""Node4""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""ARMv8""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
0.004180536,0.042544516,4,"(3, 3)","""Node4""","""Node4""","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node2""","""Node1""","""Node2""","""Node1""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.005167813,0.042545409,6,"(4, 4)","""Node6""","""Node3""","""Node1""","""Node2""","""Node6""","""Node3""","""Node1""","""Node4""","""Node5""","""Node2""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.00426283,0.042548306,5,"(3, 3)","""Node1""","""Node1""","""Node5""","""Node3""","""Node4""","""Node1""","""Node6""","""Node3""","""Node6""","""Node4""","""Node4""","""Adreno""","""MIPS""","""Adreno""","""MIPS""","""MIPS""","""Adreno""",1,0.666666667,1,1,0.666666667,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.004039415,0.042553783,6,"(7, 8)","""Node6""","""Node3""","""Node1""","""Node4""","""Node2""","""Node3""","""Node6""","""Node4""","""Node2""","""Node5""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.005218673,0.042555506,4,"(6, 6)","""Node6""","""Node6""","""Node4""","""Node2""","""Node1""","""Node6""","""Node4""","""Node2""","""Node4""","""Node2""","""Node2""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""",1,1,0.666666667,1,0.5,1,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.005218673,0.042555506,4,"(6, 6)","""Node6""","""Node6""","""Node4""","""Node2""","""Node1""","""Node6""","""Node4""","""Node2""","""Node4""","""Node2""","""Node2""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""",1,1,0.666666667,1,0.5,1,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.004988056,0.042563462,5,"(7, 8)","""Node6""","""Node4""","""Node4""","""Node3""","""Node1""","""Node6""","""Node4""","""Node5""","""Node1""","""Node5""","""Node1""","""Adreno""","""Adreno""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1,0.666666667,1,1,0.666666667,1,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""PB"""
0.003962361,0.042572261,6,"(7, 8)","""Node5""","""Node6""","""Node1""","""Node5""","""Node3""","""Node4""","""Node1""","""Node6""","""Node2""","""Node6""","""Node2""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,1,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB"""
0.004377369,0.042594,5,"(8, 8)","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node2""","""Node6""","""Node1""","""Node6""","""Node5""","""Node5""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""Adreno""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
0.004517338,0.042599198,6,"(8, 8)","""Node1""","""Node5""","""Node1""","""Node1""","""Node4""","""Node2""","""Node3""","""Node6""","""Node2""","""Node6""","""Node2""","""Adreno""","""MIPS""","""Adreno""","""Adreno""","""Adreno""","""Adreno""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
0.004573368,0.042600233,5,"(6, 8)","""Node4""","""Node3""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node1""","""Node2""","""Node1""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.004573368,0.042600233,5,"(6, 8)","""Node4""","""Node3""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node1""","""Node2""","""Node1""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.004288056,0.04260127,5,"(7, 8)","""Node6""","""Node6""","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node2""","""Node1""","""Node3""","""Node1""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""FCFS"""
0.004160631,0.042650812,5,"(2, 2)","""Node2""","""Node1""","""Node2""","""Node6""","""Node4""","""Node1""","""Node2""","""Node6""","""Node4""","""Node6""","""Node3""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.25,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.00454557,0.042667563,5,"(7, 8)","""Node1""","""Node1""","""Node4""","""Node1""","""Node5""","""Node6""","""Node4""","""Node6""","""Node3""","""Node6""","""Node6""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,0.666666667,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.005013309,0.042671788,5,"(8, 8)","""Node6""","""Node3""","""Node1""","""Node6""","""Node4""","""Node3""","""Node1""","""Node6""","""Node5""","""Node4""","""Node5""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.004556441,0.042679903,4,"(4, 4)","""Node3""","""Node2""","""Node5""","""Node3""","""Node6""","""Node2""","""Node5""","""Node3""","""Node6""","""Node5""","""Node6""","""MIPS""","""Adreno""","""MIPS""","""Adreno""","""MIPS""","""Adreno""",1,1,1,1,1,1,"""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.004234398,0.042683336,6,"(3, 3)","""Node1""","""Node3""","""Node1""","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node6""","""Node5""","""Node6""","""Adreno""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.003729945,0.042688061,5,"(6, 6)","""Node4""","""Node4""","""Node4""","""Node6""","""Node1""","""Node3""","""Node4""","""Node6""","""Node2""","""Node2""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""PB"""
0.004174999,0.042693327,5,"(7, 7)","""Node6""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node5""","""Node2""","""Node5""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1,1,1,1,0.5,1,"""FCFS""","""PB""","""FCFS""","""PB""","""PB""","""FCFS"""
0.004859661,0.042702733,5,"(5, 8)","""Node5""","""Node4""","""Node4""","""Node5""","""Node2""","""Node6""","""Node3""","""Node3""","""Node6""","""Node3""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.666666667,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.003418571,0.042713055,5,"(8, 8)","""Node1""","""Node3""","""Node2""","""Node1""","""Node4""","""Node3""","""Node6""","""Node2""","""Node6""","""Node6""","""Node6""","""Adreno""","""Adreno""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.00607771,0.042721267,6,"(7, 7)","""Node2""","""Node5""","""Node4""","""Node4""","""Node3""","""Node5""","""Node1""","""Node6""","""Node3""","""Node1""","""Node6""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""Adreno""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.00375264,0.042722156,5,"(3, 3)","""Node6""","""Node4""","""Node6""","""Node5""","""Node2""","""Node4""","""Node6""","""Node3""","""Node2""","""Node3""","""Node3""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""MIPS""",1,1,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.00436048,0.042780719,5,"(3, 3)","""Node1""","""Node1""","""Node4""","""Node3""","""Node5""","""Node1""","""Node3""","""Node6""","""Node3""","""Node6""","""Node6""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.666666667,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB"""
0.004762109,0.04278555,6,"(4, 4)","""Node3""","""Node5""","""Node1""","""Node6""","""Node4""","""Node2""","""Node1""","""Node6""","""Node4""","""Node2""","""Node4""","""Adreno""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.005339978,0.042795626,5,"(6, 6)","""Node3""","""Node1""","""Node1""","""Node3""","""Node2""","""Node6""","""Node1""","""Node2""","""Node6""","""Node4""","""Node4""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.005339978,0.042795626,5,"(6, 6)","""Node3""","""Node1""","""Node1""","""Node3""","""Node2""","""Node6""","""Node1""","""Node2""","""Node6""","""Node4""","""Node4""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.005659873,0.042799945,6,"(4, 4)","""Node6""","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node6""","""Node2""","""Node5""","""Node3""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.00468651,0.042818725,4,"(8, 8)","""Node6""","""Node4""","""Node6""","""Node1""","""Node3""","""Node4""","""Node6""","""Node1""","""Node4""","""Node3""","""Node1""","""MIPS""","""Adreno""","""MIPS""","""Adreno""","""ARMv8""","""Adreno""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB"""
0.005171694,0.042826308,5,"(6, 6)","""Node6""","""Node5""","""Node1""","""Node6""","""Node3""","""Node5""","""Node1""","""Node6""","""Node4""","""Node3""","""Node4""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""FCFS"""
0.004816618,0.042868243,6,"(7, 8)","""Node2""","""Node1""","""Node3""","""Node2""","""Node6""","""Node1""","""Node4""","""Node5""","""Node4""","""Node4""","""Node4""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
0.004019466,0.042888652,4,"(3, 3)","""Node1""","""Node1""","""Node2""","""Node1""","""Node6""","""Node4""","""Node4""","""Node2""","""Node6""","""Node2""","""Node6""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
0.004595379,0.042895,6,"(5, 5)","""Node1""","""Node3""","""Node2""","""Node4""","""Node6""","""Node1""","""Node2""","""Node4""","""Node6""","""Node5""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.003967624,0.04290523,5,"(7, 7)","""Node1""","""Node4""","""Node6""","""Node1""","""Node5""","""Node3""","""Node4""","""Node6""","""Node5""","""Node6""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1,0.666666667,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.005271399,0.0429067,5,"(2, 2)","""Node2""","""Node4""","""Node6""","""Node3""","""Node1""","""Node4""","""Node6""","""Node3""","""Node6""","""Node1""","""Node1""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1,0.25,1,1,0.25,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""FCFS"""
0.006258625,0.042909528,6,"(7, 8)","""Node6""","""Node5""","""Node2""","""Node1""","""Node6""","""Node4""","""Node2""","""Node1""","""Node3""","""Node1""","""Node3""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,0.666666667,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
0.006186048,0.042921724,5,"(7, 7)","""Node6""","""Node3""","""Node3""","""Node6""","""Node4""","""Node2""","""Node1""","""Node1""","""Node2""","""Node1""","""Node1""","""MIPS""","""MIPS""","""ARMv8""","""ARMv8""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.004875212,0.042951073,5,"(7, 8)","""Node4""","""Node3""","""Node6""","""Node1""","""Node2""","""Node3""","""Node6""","""Node1""","""Node2""","""Node1""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS"""
0.004868465,0.042953912,4,"(2, 2)","""Node4""","""Node6""","""Node4""","""Node2""","""Node1""","""Node6""","""Node4""","""Node2""","""Node1""","""Node2""","""Node1""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""Adreno""",1,1,0.666666667,1,1,1,"""FCFS""","""FCFS""","""PB""","""PB""","""PB""","""FCFS"""
0.003909466,0.042990623,5,"(7, 7)","""Node1""","""Node5""","""Node1""","""Node3""","""Node4""","""Node6""","""Node1""","""Node3""","""Node6""","""Node4""","""Node3""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1,0.25,1,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
0.003623105,0.042997443,6,"(6, 8)","""Node2""","""Node2""","""Node3""","""Node4""","""Node1""","""Node2""","""Node6""","""Node4""","""Node6""","""Node6""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.005244845,0.043000414,4,"(3, 3)","""Node4""","""Node1""","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node2""","""Node6""","""Node2""","""Node6""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.005444313,0.043008867,5,"(6, 8)","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node2""","""Node6""","""Node1""","""Node3""","""Node1""","""Node3""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.004799051,0.043016619,5,"(5, 8)","""Node1""","""Node4""","""Node6""","""Node1""","""Node2""","""Node4""","""Node6""","""Node3""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.005038299,0.043025139,4,"(7, 8)","""Node1""","""Node1""","""Node1""","""Node5""","""Node6""","""Node2""","""Node1""","""Node5""","""Node2""","""Node5""","""Node2""","""Adreno""","""Adreno""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,1,1,1,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.005304093,0.043034515,4,"(6, 8)","""Node4""","""Node1""","""Node4""","""Node4""","""Node3""","""Node1""","""Node6""","""Node6""","""Node3""","""Node6""","""Node6""","""ARMv8""","""MIPS""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.003868806,0.04305647,5,"(5, 8)","""Node5""","""Node1""","""Node3""","""Node5""","""Node6""","""Node4""","""Node3""","""Node1""","""Node4""","""Node1""","""Node4""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""PB""","""FCFS""","""PB""","""FCFS""","""PB"""
0.005035702,0.043059822,5,"(6, 6)","""Node6""","""Node3""","""Node1""","""Node6""","""Node2""","""Node3""","""Node1""","""Node4""","""Node1""","""Node4""","""Node4""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1,1,0.666666667,1,0.666666667,0.666666667,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB"""
0.00589135,0.043065427,6,"(3, 3)","""Node2""","""Node1""","""Node4""","""Node2""","""Node3""","""Node1""","""Node6""","""Node4""","""Node6""","""Node4""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1,0.666666667,1,1,0.25,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.005502573,0.043066611,4,"(7, 8)","""Node2""","""Node1""","""Node1""","""Node2""","""Node6""","""Node4""","""Node1""","""Node2""","""Node4""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""ARMv8""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
0.004716063,0.043083554,5,"(4, 4)","""Node4""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","""Node5""","""Node6""","""Node5""","""Node6""","""Adreno""","""ARMv8""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""FCFS"""
