Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,	MapTask8To,MapTask9To,MapTask10To,MapTask11To,NodeProcessorType1,NodeProcessorType2,NodeProcessorType3,NodeProcessorType4,NodeProcessorType5,NodeProcessorType6,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6,pareto rank
99999.0,99999.0,99999,"(3, 3)","""Node6""","""Node4""","""Node2""","""Node6""","""Node3""","""Node4""","""Node6""","""Node4""","""Node3""","""Node4""","""Node3""","""Adreno""","""MIPS""","""MIPS""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",121
99999.0,99999.0,99999,"(2, 2)","""Node1""","""Node2""","""Node2""","""Node1""","""Node4""","""Node4""","""Node2""","""Node2""","""Node4""","""Node3""","""Node4""","""Adreno""","""MIPS""","""Adreno""","""MIPS""","""Adreno""","""Adreno""",1.0,1.0,0.666666667,1.0,0.5,0.666666667,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",122
99999.0,99999.0,99999,"(3, 3)","""Node2""","""Node2""","""Node1""","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node6""","""Node6""","""Node6""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,1.0,0.25,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",123
99999.0,99999.0,99999,"(6, 8)","""Node4""","""Node3""","""Node4""","""Node3""","""Node1""","""Node3""","""Node2""","""Node2""","""Node1""","""Node2""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""",1.0,1.0,0.666666667,1.0,0.5,0.666666667,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",124
99999.0,99999.0,99999,"(3, 3)","""Node6""","""Node2""","""Node1""","""Node6""","""Node2""","""Node2""","""Node3""","""Node1""","""Node2""","""Node3""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,1.0,0.666666667,0.5,0.5,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",125
99999.0,99999.0,99999,"(8, 8)","""Node2""","""Node3""","""Node2""","""Node2""","""Node1""","""Node4""","""Node3""","""Node2""","""Node1""","""Node4""","""Node1""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,1.0,1.0,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB""",126
99999.0,99999.0,99999,"(6, 8)","""Node6""","""Node2""","""Node1""","""Node6""","""Node4""","""Node2""","""Node1""","""Node4""","""Node4""","""Node2""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""MIPS""",1.0,1.0,0.666666667,1.0,0.5,0.5,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",127
99999.0,99999.0,99999,"(7, 7)","""Node1""","""Node1""","""Node6""","""Node3""","""Node2""","""Node1""","""Node2""","""Node3""","""Node2""","""Node3""","""Node3""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB""",128
99999.0,99999.0,99999,"(4, 4)","""Node4""","""Node3""","""Node4""","""Node6""","""Node4""","""Node3""","""Node2""","""Node6""","""Node2""","""Node2""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""Adreno""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",129
99999.0,99999.0,99999,"(7, 8)","""Node3""","""Node3""","""Node4""","""Node3""","""Node1""","""Node1""","""Node4""","""Node2""","""Node2""","""Node4""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,1.0,0.666666667,1.0,0.5,0.5,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",130
99999.0,99999.0,99999,"(7, 8)","""Node1""","""Node6""","""Node2""","""Node2""","""Node1""","""Node6""","""Node2""","""Node4""","""Node4""","""Node2""","""Node2""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",131
99999.0,99999.0,99999,"(3, 3)","""Node3""","""Node4""","""Node4""","""Node3""","""Node6""","""Node2""","""Node2""","""Node4""","""Node2""","""Node2""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",0.25,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",132
99999.0,99999.0,99999,"(4, 4)","""Node2""","""Node1""","""Node2""","""Node2""","""Node3""","""Node4""","""Node1""","""Node2""","""Node3""","""Node1""","""Node3""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",133
99999.0,99999.0,99999,"(3, 3)","""Node2""","""Node5""","""Node2""","""Node2""","""Node4""","""Node3""","""Node2""","""Node2""","""Node3""","""Node4""","""Node3""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""Adreno""",1.0,1.0,0.666666667,1.0,0.5,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",134
99999.0,99999.0,99999,"(5, 8)","""Node6""","""Node5""","""Node6""","""Node6""","""Node5""","""Node2""","""Node6""","""Node6""","""Node2""","""Node4""","""Node4""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""",135
99999.0,99999.0,99999,"(7, 7)","""Node6""","""Node1""","""Node6""","""Node6""","""Node2""","""Node1""","""Node5""","""Node6""","""Node5""","""Node5""","""Node5""","""Adreno""","""Adreno""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",136
99999.0,99999.0,99999,"(5, 5)","""Node2""","""Node4""","""Node4""","""Node1""","""Node6""","""Node2""","""Node4""","""Node1""","""Node6""","""Node6""","""Node6""","""ARMv8""","""MIPS""","""Adreno""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",137
99999.0,99999.0,99999,"(2, 2)","""Node4""","""Node4""","""Node4""","""Node5""","""Node1""","""Node6""","""Node4""","""Node5""","""Node6""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,0.5,0.666666667,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",138
99999.0,99999.0,99999,"(6, 6)","""Node6""","""Node5""","""Node3""","""Node6""","""Node6""","""Node5""","""Node5""","""Node1""","""Node5""","""Node1""","""Node1""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",139
99999.0,99999.0,99999,"(3, 3)","""Node1""","""Node2""","""Node1""","""Node1""","""Node4""","""Node2""","""Node1""","""Node5""","""Node4""","""Node5""","""Node4""","""Adreno""","""Adreno""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,0.5,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",140
99999.0,99999.0,99999,"(7, 7)","""Node2""","""Node6""","""Node2""","""Node2""","""Node6""","""Node6""","""Node2""","""Node5""","""Node3""","""Node5""","""Node3""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""PB""",141
99999.0,99999.0,99999,"(8, 8)","""Node5""","""Node1""","""Node5""","""Node5""","""Node6""","""Node2""","""Node1""","""Node5""","""Node6""","""Node2""","""Node6""","""ARMv8""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.5,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""",142
99999.0,99999.0,99999,"(7, 7)","""Node6""","""Node6""","""Node2""","""Node4""","""Node6""","""Node5""","""Node2""","""Node4""","""Node5""","""Node2""","""Node5""","""Adreno""","""MIPS""","""Adreno""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.5,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",143
99999.0,99999.0,99999,"(6, 8)","""Node3""","""Node3""","""Node3""","""Node3""","""Node6""","""Node2""","""Node5""","""Node5""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",0.666666667,1.0,0.666666667,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",144
99999.0,99999.0,99999,"(6, 6)","""Node6""","""Node6""","""Node4""","""Node6""","""Node5""","""Node6""","""Node1""","""Node4""","""Node1""","""Node1""","""Node1""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1.0,0.5,0.666666667,1.0,0.666666667,1.0,"""PB""","""PB""","""FCFS""","""FCFS""","""PB""","""PB""",145
99999.0,99999.0,99999,"(2, 2)","""Node4""","""Node5""","""Node6""","""Node6""","""Node4""","""Node5""","""Node6""","""Node2""","""Node6""","""Node2""","""Node2""","""Adreno""","""Adreno""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",146
99999.0,99999.0,99999,"(3, 3)","""Node4""","""Node3""","""Node4""","""Node2""","""Node6""","""Node3""","""Node4""","""Node2""","""Node6""","""Node2""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",0.666666667,1.0,0.666666667,1.0,0.666666667,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",147
99999.0,99999.0,99999,"(7, 7)","""Node2""","""Node5""","""Node2""","""Node2""","""Node1""","""Node5""","""Node6""","""Node2""","""Node1""","""Node6""","""Node1""","""ARMv8""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""PB""",148
99999.0,99999.0,99999,"(8, 8)","""Node5""","""Node2""","""Node5""","""Node1""","""Node6""","""Node2""","""Node2""","""Node1""","""Node2""","""Node1""","""Node1""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,0.5,0.666666667,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",149
99999.0,99999.0,99999,"(4, 4)","""Node6""","""Node1""","""Node6""","""Node6""","""Node4""","""Node1""","""Node1""","""Node3""","""Node1""","""Node3""","""Node3""","""MIPS""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",150
99999.0,99999.0,99999,"(7, 7)","""Node2""","""Node1""","""Node2""","""Node2""","""Node6""","""Node1""","""Node4""","""Node2""","""Node6""","""Node4""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.25,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",151
99999.0,99999.0,99999,"(2, 2)","""Node5""","""Node5""","""Node4""","""Node2""","""Node1""","""Node5""","""Node4""","""Node2""","""Node4""","""Node2""","""Node2""","""Adreno""","""MIPS""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,0.666666667,1.0,0.666666667,0.666666667,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",152
99999.0,99999.0,99999,"(6, 8)","""Node5""","""Node5""","""Node6""","""Node6""","""Node4""","""Node2""","""Node6""","""Node6""","""Node4""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",0.25,1.0,0.666666667,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",153
99999.0,99999.0,99999,"(5, 5)","""Node6""","""Node1""","""Node5""","""Node6""","""Node2""","""Node1""","""Node1""","""Node6""","""Node2""","""Node5""","""Node2""","""Adreno""","""Adreno""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,0.25,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",154
99999.0,99999.0,99999,"(6, 8)","""Node5""","""Node6""","""Node5""","""Node6""","""Node4""","""Node6""","""Node5""","""Node2""","""Node4""","""Node2""","""Node2""","""ARMv8""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",155
99999.0,99999.0,99999,"(4, 4)","""Node6""","""Node3""","""Node2""","""Node6""","""Node6""","""Node2""","""Node5""","""Node2""","""Node5""","""Node5""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",156
99999.0,99999.0,99999,"(7, 8)","""Node4""","""Node6""","""Node4""","""Node2""","""Node1""","""Node6""","""Node2""","""Node1""","""Node1""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,0.666666667,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",157
99999.0,99999.0,99999,"(7, 7)","""Node1""","""Node1""","""Node4""","""Node1""","""Node6""","""Node1""","""Node3""","""Node4""","""Node3""","""Node3""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,0.25,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",158
99999.0,99999.0,99999,"(6, 6)","""Node3""","""Node6""","""Node3""","""Node3""","""Node1""","""Node5""","""Node6""","""Node3""","""Node1""","""Node6""","""Node1""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,0.5,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",159
99999.0,99999.0,99999,"(5, 8)","""Node1""","""Node4""","""Node1""","""Node1""","""Node4""","""Node3""","""Node1""","""Node3""","""Node3""","""Node6""","""Node6""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""MIPS""","""Adreno""",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""",160
99999.0,99999.0,99999,"(6, 6)","""Node5""","""Node1""","""Node6""","""Node4""","""Node1""","""Node1""","""Node6""","""Node4""","""Node1""","""Node4""","""Node4""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""Adreno""",1.0,0.25,0.666666667,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",161
99999.0,99999.0,99999,"(8, 8)","""Node1""","""Node3""","""Node1""","""Node1""","""Node5""","""Node6""","""Node1""","""Node3""","""Node5""","""Node6""","""Node5""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""ARMv8""","""Adreno""",1.0,0.25,0.5,0.25,1.0,1.0,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""PB""",162
99999.0,99999.0,99999,"(7, 7)","""Node1""","""Node4""","""Node3""","""Node1""","""Node6""","""Node4""","""Node1""","""Node3""","""Node6""","""Node6""","""Node6""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""Adreno""",1.0,0.25,1.0,1.0,0.25,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",163
99999.0,99999.0,99999,"(7, 8)","""Node1""","""Node1""","""Node1""","""Node1""","""Node4""","""Node3""","""Node1""","""Node1""","""Node6""","""Node3""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""Adreno""",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""PB""",164
99999.0,99999.0,99999,"(6, 8)","""Node6""","""Node1""","""Node6""","""Node1""","""Node3""","""Node1""","""Node6""","""Node5""","""Node5""","""Node3""","""Node3""","""MIPS""","""Adreno""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,0.25,1.0,0.25,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""",165
99999.0,99999.0,99999,"(4, 4)","""Node6""","""Node3""","""Node6""","""Node3""","""Node4""","""Node1""","""Node6""","""Node3""","""Node1""","""Node3""","""Node1""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""ARMv8""","""Adreno""",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",166
99999.0,99999.0,99999,"(7, 8)","""Node5""","""Node4""","""Node3""","""Node5""","""Node1""","""Node1""","""Node3""","""Node3""","""Node1""","""Node3""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""Adreno""",1.0,0.25,1.0,0.5,1.0,0.666666667,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""PB""",167
99999.0,99999.0,99999,"(6, 6)","""Node6""","""Node4""","""Node1""","""Node3""","""Node6""","""Node4""","""Node1""","""Node3""","""Node3""","""Node3""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""Adreno""",0.5,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",168
99999.0,99999.0,99999,"(5, 5)","""Node3""","""Node5""","""Node3""","""Node3""","""Node6""","""Node5""","""Node4""","""Node3""","""Node4""","""Node4""","""Node4""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""Adreno""",0.25,0.25,1.0,0.666666667,0.666666667,1.0,"""PB""","""FCFS""","""PB""","""PB""","""PB""","""PB""",169
99999.0,99999.0,99999,"(7, 8)","""Node4""","""Node4""","""Node4""","""Node4""","""Node6""","""Node1""","""Node4""","""Node6""","""Node3""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",0.666666667,0.25,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""PB""",170
99999.0,99999.0,99999,"(7, 8)","""Node6""","""Node4""","""Node6""","""Node6""","""Node5""","""Node3""","""Node6""","""Node5""","""Node3""","""Node4""","""Node4""","""Adreno""","""ARMv8""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",171
99999.0,99999.0,99999,"(4, 4)","""Node6""","""Node5""","""Node4""","""Node3""","""Node6""","""Node5""","""Node4""","""Node3""","""Node4""","""Node3""","""Node3""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,0.666666667,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",172
99999.0,99999.0,99999,"(2, 2)","""Node1""","""Node5""","""Node1""","""Node4""","""Node6""","""Node5""","""Node1""","""Node4""","""Node6""","""Node6""","""Node6""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,0.5,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",173
99999.0,99999.0,99999,"(4, 4)","""Node4""","""Node4""","""Node6""","""Node3""","""Node4""","""Node4""","""Node5""","""Node6""","""Node5""","""Node5""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""ARMv8""",0.666666667,0.666666667,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",174
99999.0,99999.0,99999,"(7, 7)","""Node6""","""Node5""","""Node6""","""Node3""","""Node5""","""Node4""","""Node6""","""Node3""","""Node4""","""Node3""","""Node4""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""ARMv8""",1.0,0.666666667,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",175
99999.0,99999.0,99999,"(7, 8)","""Node1""","""Node5""","""Node6""","""Node6""","""Node5""","""Node4""","""Node6""","""Node1""","""Node4""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.5,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",176
99999.0,99999.0,99999,"(2, 2)","""Node6""","""Node6""","""Node6""","""Node3""","""Node4""","""Node5""","""Node6""","""Node3""","""Node4""","""Node4""","""Node4""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""PB""",177
99999.0,99999.0,99999,"(7, 8)","""Node3""","""Node3""","""Node4""","""Node4""","""Node6""","""Node3""","""Node4""","""Node4""","""Node1""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""",178
99999.0,99999.0,99999,"(6, 6)","""Node4""","""Node1""","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node2""","""Node6""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",179
99999.0,99999.0,99999,"(7, 7)","""Node4""","""Node2""","""Node4""","""Node4""","""Node5""","""Node2""","""Node3""","""Node4""","""Node5""","""Node3""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,1.0,0.666666667,0.25,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",180
99999.0,99999.0,99999,"(7, 8)","""Node2""","""Node6""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node4""","""Node1""","""Node4""","""Node4""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,0.666666667,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",181
99999.0,99999.0,99999,"(5, 5)","""Node1""","""Node3""","""Node6""","""Node1""","""Node5""","""Node3""","""Node6""","""Node1""","""Node5""","""Node6""","""Node5""","""MIPS""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,0.666666667,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",182
99999.0,99999.0,99999,"(2, 2)","""Node6""","""Node6""","""Node4""","""Node4""","""Node6""","""Node3""","""Node4""","""Node2""","""Node3""","""Node2""","""Node3""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",0.666666667,0.666666667,1.0,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",183
99999.0,99999.0,99999,"(7, 8)","""Node2""","""Node5""","""Node2""","""Node2""","""Node6""","""Node1""","""Node2""","""Node6""","""Node1""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,0.25,0.666666667,0.666666667,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""PB""",184
99999.0,99999.0,99999,"(2, 2)","""Node4""","""Node4""","""Node4""","""Node3""","""Node4""","""Node5""","""Node4""","""Node3""","""Node5""","""Node6""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,1.0,0.666666667,0.666666667,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""",185
99999.0,99999.0,99999,"(7, 8)","""Node6""","""Node6""","""Node4""","""Node4""","""Node6""","""Node6""","""Node4""","""Node3""","""Node1""","""Node4""","""Node3""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",186
99999.0,99999.0,99999,"(7, 8)","""Node4""","""Node5""","""Node2""","""Node2""","""Node6""","""Node5""","""Node2""","""Node2""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",0.666666667,1.0,0.666666667,0.666666667,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",187
99999.0,99999.0,99999,"(2, 2)","""Node3""","""Node3""","""Node3""","""Node6""","""Node4""","""Node5""","""Node3""","""Node6""","""Node4""","""Node6""","""Node4""","""ARMv8""","""Adreno""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",0.666666667,0.666666667,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""PB""",188
99999.0,99999.0,99999,"(3, 3)","""Node2""","""Node3""","""Node2""","""Node1""","""Node4""","""Node3""","""Node2""","""Node1""","""Node4""","""Node1""","""Node1""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,1.0,0.666666667,0.666666667,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",189
99999.0,99999.0,99999,"(8, 8)","""Node4""","""Node4""","""Node6""","""Node6""","""Node4""","""Node4""","""Node6""","""Node1""","""Node5""","""Node1""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""ARMv8""","""MIPS""",1.0,0.666666667,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",190
