Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,	MapTask8To,MapTask9To,MapTask10To,MapTask11To,NodeProcessorTypeDistribution,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6,pareto rank,no_1.0_VSFS,no_MIPS,no_Adreno,no_ARMv8
0.00465066648531472,0.03979412236828661,6,"(1, 1)","""Node4""","""Node3""","""Node5""","""Node4""","""Node6""","""Node1""","""Node3""","""Node2""","""Node1""","""Node2""","""Node1""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",7,0.3333333333333333,3,3,0
0.00454238792540795,0.0414311642612222,6,"(1, 1)","""Node4""","""Node1""","""Node3""","""Node4""","""Node6""","""Node2""","""Node5""","""Node1""","""Node6""","""Node5""","""Node5""","(3, 3, 0)",1.0,1.0,0.5,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",21,0.3333333333333333,3,3,0
0.00359605061398605,0.04210584482691445,6,"(1, 1)","""Node5""","""Node2""","""Node3""","""Node5""","""Node6""","""Node2""","""Node3""","""Node4""","""Node1""","""Node4""","""Node4""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",13,0.6666666666666666,3,3,0
0.00489872928326678,0.04203976232709445,5,"(1, 1)","""Node4""","""Node3""","""Node4""","""Node1""","""Node6""","""Node5""","""Node3""","""Node1""","""Node5""","""Node6""","""Node5""","(3, 3, 0)",1.0,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",13,0.3333333333333333,3,3,0
0.00499197846382631,0.04233613205333045,5,"(1, 1)","""Node4""","""Node6""","""Node4""","""Node5""","""Node6""","""Node2""","""Node1""","""Node5""","""Node2""","""Node1""","""Node1""","(3, 3, 0)",0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",15,0.16666666666666666,3,3,0
0.0046131700251849,0.041732317932157606,6,"(1, 1)","""Node1""","""Node6""","""Node2""","""Node1""","""Node5""","""Node3""","""Node6""","""Node2""","""Node5""","""Node3""","""Node4""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB""",24,0.5,3,3,0
0.00488873760256419,0.040793971758160116,6,"(1, 1)","""Node6""","""Node3""","""Node1""","""Node6""","""Node2""","""Node5""","""Node3""","""Node1""","""Node5""","""Node4""","""Node4""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",18,0.3333333333333333,3,3,0
0.00477021935104899,0.041743687644703736,6,"(1, 1)","""Node4""","""Node3""","""Node4""","""Node1""","""Node6""","""Node2""","""Node5""","""Node1""","""Node2""","""Node6""","""Node5""","(3, 3, 0)",1.0,1.0,0.25,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",25,0.3333333333333333,3,3,0
0.00515179508112892,0.04243183199676414,6,"(1, 1)","""Node3""","""Node1""","""Node2""","""Node1""","""Node5""","""Node6""","""Node4""","""Node2""","""Node5""","""Node6""","""Node6""","(3, 3, 0)",1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",36,0.3333333333333333,3,3,0
0.00350084484849491,0.041357634977743474,6,"(1, 1)","""Node4""","""Node6""","""Node1""","""Node4""","""Node5""","""Node2""","""Node6""","""Node3""","""Node5""","""Node3""","""Node3""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",9,0.6666666666666666,3,3,0
0.0042197856690877715,0.043161814657414616,6,"(1, 1)","""Node5""","""Node5""","""Node6""","""Node5""","""Node4""","""Node3""","""Node2""","""Node6""","""Node3""","""Node2""","""Node1""","(3, 3, 0)",0.25,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",25,0.5,3,3,0
0.0037407294461639295,0.04110987565945883,5,"(1, 1)","""Node5""","""Node3""","""Node1""","""Node5""","""Node6""","""Node3""","""Node2""","""Node1""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",4,0.3333333333333333,3,3,0
0.0038442787855578297,0.04301511273181488,5,"(5, 8)","""Node3""","""Node1""","""Node3""","""Node3""","""Node5""","""Node4""","""Node1""","""Node2""","""Node2""","""Node5""","""Node5""","(3, 0, 2)",1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",11,0.6,3,0,2
0.004752115505604429,0.03973595733395074,6,"(1, 1)","""Node6""","""Node1""","""Node3""","""Node6""","""Node4""","""Node1""","""Node5""","""Node3""","""Node5""","""Node5""","""Node2""","(3, 3, 0)",1.0,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",7,0.3333333333333333,3,3,0
0.00423489663256795,0.04437221765283632,4,"(1, 1)","""Node5""","""Node6""","""Node5""","""Node5""","""Node4""","""Node6""","""Node1""","""Node1""","""Node4""","""Node6""","""Node4""","(0, 0, 6)",1.0,0.25,0.25,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",5,0.16666666666666666,0,0,6
0.00413290913940406,0.03888136066426002,4,"(3, 4)","""Node4""","""Node5""","""Node4""","""Node5""","""Node6""","""Node5""","""Node4""","""Node1""","""Node1""","""Node6""","""Node6""","(5, 1, 0)",1.0,0.25,0.25,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",2,0.16666666666666666,5,1,0
0.00518255879103807,0.04356198483815015,5,"(6, 8)","""Node3""","""Node4""","""Node3""","""Node4""","""Node1""","""Node5""","""Node3""","""Node5""","""Node1""","""Node5""","""Node2""","(1, 3, 1)",1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",21,0.8,1,3,1
0.0050828868152901895,0.05246526022771539,5,"(1, 1)","""Node6""","""Node4""","""Node6""","""Node1""","""Node5""","""Node4""","""Node4""","""Node1""","""Node5""","""Node5""","""Node3""","(2, 0, 4)",1.0,0.25,0.25,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",25,0.3333333333333333,2,0,4
0.0037091681039727797,0.04216710827974938,6,"(3, 4)","""Node4""","""Node5""","""Node4""","""Node2""","""Node6""","""Node5""","""Node1""","""Node4""","""Node6""","""Node3""","""Node3""","(3, 3, 0)",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",15,0.6666666666666666,3,3,0
0.00514159701538461,0.04384822915031642,4,"(1, 1)","""Node4""","""Node4""","""Node6""","""Node6""","""Node5""","""Node4""","""Node6""","""Node1""","""Node5""","""Node1""","""Node1""","(3, 3, 0)",1.0,0.25,0.25,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",7,0.16666666666666666,3,3,0
0.0045113011375292,0.04201545504695193,4,"(3, 4)","""Node5""","""Node4""","""Node5""","""Node5""","""Node1""","""Node6""","""Node4""","""Node5""","""Node6""","""Node1""","""Node1""","(3, 3, 0)",1.0,0.25,0.6666666666666666,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",5,0.16666666666666666,3,3,0
0.005264650506769971,0.0409213517482502,5,"(1, 1)","""Node6""","""Node3""","""Node6""","""Node5""","""Node4""","""Node1""","""Node6""","""Node5""","""Node1""","""Node4""","""Node1""","(5, 1, 0)",1.0,0.25,0.25,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",11,0.3333333333333333,5,1,0
0.004526345498844561,0.041886209960552166,5,"(1, 1)","""Node3""","""Node4""","""Node1""","""Node3""","""Node5""","""Node4""","""Node2""","""Node1""","""Node5""","""Node2""","""Node5""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,0.25,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS""",11,0.5,3,3,0
0.00507763574744665,0.03914760502846426,6,"(1, 1)","""Node2""","""Node3""","""Node6""","""Node2""","""Node5""","""Node3""","""Node1""","""Node6""","""Node5""","""Node4""","""Node1""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",7,0.5,3,3,0
0.00515525941072263,0.04155755994271748,6,"(1, 1)","""Node6""","""Node4""","""Node1""","""Node4""","""Node2""","""Node5""","""Node3""","""Node1""","""Node5""","""Node3""","""Node5""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",25,0.5,3,3,0
0.00397053504010327,0.04169875930707795,6,"(1, 1)","""Node5""","""Node1""","""Node5""","""Node5""","""Node2""","""Node1""","""Node4""","""Node6""","""Node3""","""Node6""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",17,0.5,3,3,0
0.00413592108812195,0.0409623176767681,6,"(1, 1)","""Node4""","""Node4""","""Node2""","""Node4""","""Node5""","""Node3""","""Node1""","""Node2""","""Node3""","""Node1""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",15,0.5,3,3,0
0.00413592108812195,0.04057701556896965,4,"(1, 1)","""Node1""","""Node1""","""Node4""","""Node3""","""Node1""","""Node2""","""Node4""","""Node3""","""Node2""","""Node3""","""Node2""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,0.25,0.25,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS""",3,0.16666666666666666,3,3,0
0.00491048113529838,0.042288133146961455,5,"(1, 1)","""Node2""","""Node4""","""Node2""","""Node2""","""Node5""","""Node1""","""Node1""","""Node3""","""Node5""","""Node3""","""Node5""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",14,0.3333333333333333,3,3,0
0.00511401506919127,0.043409385816269935,6,"(1, 1)","""Node6""","""Node1""","""Node3""","""Node2""","""Node4""","""Node5""","""Node1""","""Node2""","""Node5""","""Node3""","""Node5""","(3, 3, 0)",0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",42,0.3333333333333333,3,3,0
0.0049866915990779605,0.040679240824984336,5,"(1, 1)","""Node3""","""Node1""","""Node5""","""Node3""","""Node4""","""Node1""","""Node2""","""Node5""","""Node4""","""Node2""","""Node2""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",9,0.5,3,3,0
0.0052384982994631,0.043158539429533516,6,"(1, 1)","""Node1""","""Node6""","""Node1""","""Node1""","""Node2""","""Node3""","""Node5""","""Node4""","""Node2""","""Node3""","""Node3""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",43,0.3333333333333333,3,3,0
0.0037144954480687,0.03859767362927697,6,"(1, 1)","""Node4""","""Node1""","""Node6""","""Node4""","""Node5""","""Node1""","""Node3""","""Node2""","""Node3""","""Node2""","""Node2""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.5,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",2,0.3333333333333333,3,3,0
0.00448628094256937,0.0489211566534511,6,"(1, 1)","""Node2""","""Node2""","""Node1""","""Node5""","""Node4""","""Node2""","""Node3""","""Node5""","""Node3""","""Node3""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS""",32,0.3333333333333333,3,3,0
0.00378484870304034,0.04136922062033019,6,"(1, 1)","""Node5""","""Node5""","""Node6""","""Node5""","""Node3""","""Node2""","""Node6""","""Node4""","""Node2""","""Node1""","""Node1""","(3, 3, 0)",0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",12,0.5,3,3,0
0.00474982654779559,0.040300914676362286,6,"(1, 1)","""Node3""","""Node6""","""Node2""","""Node3""","""Node5""","""Node1""","""Node4""","""Node2""","""Node5""","""Node4""","""Node4""","(3, 3, 0)",0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",13,0.3333333333333333,3,3,0
0.00372734661318256,0.047951510764947115,5,"(1, 1)","""Node4""","""Node3""","""Node4""","""Node5""","""Node1""","""Node3""","""Node2""","""Node5""","""Node1""","""Node2""","""Node2""","(0, 3, 3)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",9,0.3333333333333333,0,3,3
0.00420242110164178,0.04085741118007567,6,"(1, 1)","""Node2""","""Node2""","""Node1""","""Node2""","""Node3""","""Node5""","""Node6""","""Node1""","""Node4""","""Node5""","""Node4""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",14,0.3333333333333333,3,3,0
0.00538012048881121,0.04034016093023258,6,"(1, 1)","""Node6""","""Node4""","""Node3""","""Node2""","""Node5""","""Node1""","""Node4""","""Node2""","""Node5""","""Node1""","""Node5""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",16,0.3333333333333333,3,3,0
0.0043224658526907,0.040908037471482604,6,"(1, 1)","""Node4""","""Node2""","""Node3""","""Node4""","""Node6""","""Node2""","""Node5""","""Node1""","""Node6""","""Node5""","""Node1""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",16,0.5,3,3,0
0.00551187826271402,0.04132797762093388,6,"(1, 1)","""Node4""","""Node3""","""Node3""","""Node4""","""Node2""","""Node1""","""Node5""","""Node5""","""Node1""","""Node2""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""",25,0.3333333333333333,3,3,0
0.00526828298277063,0.04072763192667045,6,"(1, 1)","""Node2""","""Node6""","""Node2""","""Node1""","""Node3""","""Node4""","""Node5""","""Node1""","""Node5""","""Node5""","""Node5""","(3, 3, 0)",1.0,0.5,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",18,0.3333333333333333,3,3,0
0.00485889901749254,0.04149999024452049,5,"(1, 1)","""Node5""","""Node4""","""Node5""","""Node5""","""Node2""","""Node1""","""Node4""","""Node3""","""Node1""","""Node2""","""Node1""","(3, 3, 0)",1.0,1.0,0.5,1.0,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",10,0.3333333333333333,3,3,0
0.00507035254988352,0.04247050053352575,6,"(1, 1)","""Node3""","""Node3""","""Node1""","""Node2""","""Node3""","""Node5""","""Node2""","""Node4""","""Node5""","""Node4""","""Node6""","(3, 3, 0)",0.5,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""",36,0.3333333333333333,3,3,0
0.00523864118018702,0.0487279099636764,5,"(1, 1)","""Node6""","""Node3""","""Node5""","""Node5""","""Node4""","""Node3""","""Node1""","""Node5""","""Node1""","""Node1""","""Node1""","(0, 3, 3)",1.0,0.25,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",24,0.3333333333333333,0,3,3
0.00478430799860144,0.04030979380267838,6,"(1, 1)","""Node6""","""Node2""","""Node4""","""Node3""","""Node5""","""Node2""","""Node1""","""Node3""","""Node5""","""Node1""","""Node1""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",14,0.3333333333333333,3,3,0
0.0049866915990779605,0.040679240824984336,5,"(3, 4)","""Node5""","""Node1""","""Node5""","""Node1""","""Node4""","""Node1""","""Node3""","""Node5""","""Node2""","""Node4""","""Node4""","(4, 1, 0)",1.0,0.6666666666666666,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",10,0.8,4,1,0
0.00353596692245901,0.05600509883616587,6,"(1, 1)","""Node4""","""Node3""","""Node6""","""Node6""","""Node5""","""Node3""","""Node1""","""Node2""","""Node1""","""Node2""","""Node2""","(0, 0, 6)",1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",17,0.5,0,0,6
0.00589974969772561,0.042254547493938976,5,"(1, 1)","""Node2""","""Node2""","""Node5""","""Node2""","""Node4""","""Node1""","""Node3""","""Node5""","""Node1""","""Node5""","""Node3""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",18,0.3333333333333333,3,3,0
0.00480989465408932,0.04066673134762951,6,"(1, 1)","""Node4""","""Node2""","""Node1""","""Node4""","""Node5""","""Node3""","""Node2""","""Node1""","""Node3""","""Node5""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS""",17,0.3333333333333333,3,3,0
0.0037144954480687,0.03859767362927697,4,"(1, 1)","""Node4""","""Node3""","""Node1""","""Node2""","""Node4""","""Node3""","""Node3""","""Node1""","""Node2""","""Node1""","""Node2""","(1, 1, 2)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",1,0.5,1,1,2
0.00521323257436919,0.04209578110030324,6,"(1, 1)","""Node3""","""Node1""","""Node3""","""Node3""","""Node5""","""Node2""","""Node4""","""Node1""","""Node2""","""Node5""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",34,0.3333333333333333,3,3,0
0.0050316384116651704,0.04313860505519829,6,"(1, 1)","""Node2""","""Node2""","""Node5""","""Node2""","""Node3""","""Node1""","""Node4""","""Node5""","""Node1""","""Node3""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",40,0.3333333333333333,3,3,0
0.00485321685968425,0.04161480726646272,5,"(1, 1)","""Node4""","""Node1""","""Node2""","""Node4""","""Node3""","""Node5""","""Node1""","""Node2""","""Node3""","""Node2""","""Node3""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",11,0.3333333333333333,3,3,0
0.00498142954933575,0.0408591407367594,6,"(1, 1)","""Node6""","""Node2""","""Node5""","""Node1""","""Node3""","""Node4""","""Node2""","""Node1""","""Node3""","""Node5""","""Node3""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",19,0.3333333333333333,3,3,0
0.00468912700747929,0.04063674137549332,5,"(1, 1)","""Node1""","""Node2""","""Node3""","""Node1""","""Node4""","""Node5""","""Node2""","""Node3""","""Node5""","""Node2""","""Node5""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",6,0.3333333333333333,3,3,0
0.00488685265736282,0.040819516977746495,6,"(1, 1)","""Node6""","""Node1""","""Node3""","""Node1""","""Node4""","""Node2""","""Node5""","""Node3""","""Node2""","""Node3""","""Node2""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""FCFS""",18,0.3333333333333333,3,3,0
0.00478872466528816,0.039924542694823616,6,"(1, 1)","""Node6""","""Node2""","""Node4""","""Node1""","""Node5""","""Node3""","""Node2""","""Node1""","""Node3""","""Node4""","""Node3""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.25,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",9,0.16666666666666666,3,3,0
0.0037995351972228896,0.04284299329937117,6,"(1, 1)","""Node3""","""Node2""","""Node5""","""Node3""","""Node1""","""Node6""","""Node2""","""Node5""","""Node6""","""Node2""","""Node4""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",20,0.5,3,3,0
0.0065132962549768105,0.038254664244247394,6,"(3, 4)","""Node4""","""Node2""","""Node4""","""Node6""","""Node3""","""Node2""","""Node1""","""Node5""","""Node5""","""Node3""","""Node3""","(5, 1, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",10,0.3333333333333333,5,1,0
0.0044360200378023,0.040240641997015165,6,"(1, 1)","""Node4""","""Node1""","""Node4""","""Node3""","""Node5""","""Node1""","""Node2""","""Node3""","""Node5""","""Node2""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",12,0.3333333333333333,3,3,0
0.00465979205782907,0.039855983297754284,6,"(1, 1)","""Node2""","""Node5""","""Node2""","""Node1""","""Node4""","""Node3""","""Node2""","""Node1""","""Node3""","""Node6""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",8,0.16666666666666666,3,3,0
0.00391890371236435,0.04057831522726168,6,"(1, 1)","""Node2""","""Node6""","""Node2""","""Node3""","""Node1""","""Node6""","""Node2""","""Node3""","""Node4""","""Node5""","""Node5""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,0.5,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",9,0.3333333333333333,3,3,0
0.00448628094256937,0.0489211566534511,4,"(3, 4)","""Node2""","""Node4""","""Node2""","""Node4""","""Node1""","""Node3""","""Node4""","""Node2""","""Node3""","""Node3""","""Node1""","(1, 0, 3)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",8,0.5,1,0,3
0.00389144483124549,0.04086636788187384,6,"(1, 1)","""Node6""","""Node4""","""Node5""","""Node5""","""Node2""","""Node4""","""Node3""","""Node1""","""Node3""","""Node1""","""Node1""","(3, 3, 0)",1.0,1.0,1.0,1.0,1.0,0.5,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",12,0.5,3,3,0
0.00407680536877463,0.03985580584802978,6,"(1, 1)","""Node4""","""Node5""","""Node3""","""Node4""","""Node1""","""Node5""","""Node3""","""Node2""","""Node1""","""Node2""","""Node6""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""",7,0.3333333333333333,3,3,0
0.00509089989091915,0.0450155466532612,6,"(1, 1)","""Node3""","""Node6""","""Node4""","""Node3""","""Node5""","""Node1""","""Node2""","""Node2""","""Node5""","""Node1""","""Node5""","(0, 5, 1)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",42,0.3333333333333333,0,5,1
0.00484529931468536,0.04028850822103523,5,"(1, 1)","""Node5""","""Node5""","""Node2""","""Node5""","""Node3""","""Node1""","""Node4""","""Node2""","""Node1""","""Node3""","""Node4""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",7,0.3333333333333333,3,3,0
0.0051592328484849,0.04018800430576243,6,"(1, 1)","""Node1""","""Node1""","""Node3""","""Node2""","""Node5""","""Node1""","""Node4""","""Node2""","""Node5""","""Node4""","""Node6""","(3, 3, 0)",1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",14,0.16666666666666666,3,3,0
0.00397053504010327,0.04169875930707795,5,"(3, 4)","""Node1""","""Node4""","""Node1""","""Node4""","""Node3""","""Node5""","""Node2""","""Node4""","""Node2""","""Node3""","""Node3""","(4, 1, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",8,0.4,4,1,0
0.00485591349184155,0.042673348560946886,6,"(1, 1)","""Node2""","""Node1""","""Node3""","""Node2""","""Node6""","""Node1""","""Node4""","""Node5""","""Node6""","""Node5""","""Node4""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",37,0.5,3,3,0
0.0053265580377726,0.041897041991972035,6,"(1, 1)","""Node1""","""Node6""","""Node1""","""Node1""","""Node5""","""Node2""","""Node4""","""Node3""","""Node5""","""Node2""","""Node3""","(3, 3, 0)",1.0,1.0,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",29,0.3333333333333333,3,3,0
0.00556225289463873,0.04128387765186997,6,"(1, 1)","""Node3""","""Node6""","""Node4""","""Node3""","""Node5""","""Node1""","""Node5""","""Node2""","""Node1""","""Node2""","""Node1""","(3, 3, 0)",1.0,1.0,1.0,0.5,1.0,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",25,0.3333333333333333,3,3,0
